Maschine,Alarmident,Alarmtext,Alarmgruppe,Startzeit,Endzeit
LSL_FT6_1,185.185,Unbekannter Alarm 185,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04
LSL_FT6_1,185.185,Unbekannter Alarm 185,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33
LSL_FT6_1,185.185,Unbekannter Alarm 185,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 23:58:09,06.04.2018 23:59:16
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 04:06:46,03.04.2018 04:07:02
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:45:23,06.04.2018 21:45:53
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:43:45,06.04.2018 21:44:10
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:38:57,06.04.2018 21:39:11
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 19:18:52,06.04.2018 19:19:02
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 18:32:51,06.04.2018 18:33:27
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 03:22:06,06.04.2018 03:22:17
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 22:14:41,05.04.2018 22:15:24
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 19:24:11,05.04.2018 19:24:39
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:46:34,05.04.2018 15:47:02
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 07:06:16,05.04.2018 07:06:25
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 00:16:53,05.04.2018 00:17:13
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 23:47:23,04.04.2018 23:47:39
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 23:45:34,04.04.2018 23:46:07
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 16:13:34,04.04.2018 16:13:45
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 15:57:08,04.04.2018 15:57:17
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 05:05:43,04.04.2018 05:06:50
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 05:04:43,04.04.2018 05:05:01
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 04:46:19,04.04.2018 04:47:06
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 22:50:16,03.04.2018 22:50:30
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 22:49:28,03.04.2018 22:49:49
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 21:31:08,03.04.2018 21:31:28
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 19:28:28,03.04.2018 19:28:40
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 19:18:47,03.04.2018 19:18:59
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 18:50:42,03.04.2018 18:50:59
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:47:47,06.04.2018 21:48:07
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 22:50:43,03.04.2018 22:50:48
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 22:49:33,03.04.2018 22:50:43
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 21:24:42,03.04.2018 21:31:33
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 19:28:13,03.04.2018 19:28:41
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 19:16:29,03.04.2018 19:19:01
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 18:38:38,03.04.2018 18:51:01
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 23:58:19,06.04.2018 23:59:18
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 21:39:14,06.04.2018 21:39:23
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 21:37:03,06.04.2018 21:39:14
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 19:18:27,06.04.2018 19:19:06
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 18:32:34,06.04.2018 18:33:27
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 03:21:43,06.04.2018 03:22:48
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 22:14:02,05.04.2018 22:15:27
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 19:19:14,05.04.2018 19:24:46
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 15:47:03,05.04.2018 15:47:08
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 15:42:31,05.04.2018 15:47:03
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 07:06:02,05.04.2018 07:06:30
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 00:14:21,05.04.2018 00:17:16
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,04.04.2018 23:44:59,04.04.2018 23:46:11
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,04.04.2018 16:11:25,04.04.2018 16:13:48
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,04.04.2018 15:56:49,04.04.2018 15:57:19
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,04.04.2018 05:04:47,04.04.2018 05:05:03
LSL_FT6_1,185.7,LP am festen Saugarm verloren!,Alarm,04.04.2018 04:34:08,04.04.2018 04:47:06
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 23:58:19,06.04.2018 23:59:18
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 18:38:39,03.04.2018 18:51:01
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 21:37:03,06.04.2018 21:39:14
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 19:18:28,06.04.2018 19:19:06
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 18:32:35,06.04.2018 18:33:27
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 21:39:14,06.04.2018 21:39:23
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 19:18:49,03.04.2018 19:19:01
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 19:28:13,03.04.2018 19:28:41
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 03:21:44,06.04.2018 03:22:48
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 22:14:02,05.04.2018 22:15:27
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 19:19:14,05.04.2018 19:24:46
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 15:47:03,05.04.2018 15:47:08
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 15:42:31,05.04.2018 15:47:03
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 07:06:02,05.04.2018 07:06:30
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 00:14:21,05.04.2018 00:17:16
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,04.04.2018 23:44:59,04.04.2018 23:46:11
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,04.04.2018 16:11:26,04.04.2018 16:13:48
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,04.04.2018 15:57:11,04.04.2018 15:57:19
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,04.04.2018 05:01:52,04.04.2018 05:05:03
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,04.04.2018 04:34:09,04.04.2018 04:47:06
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 22:50:43,03.04.2018 22:50:48
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 22:48:19,03.04.2018 22:50:43
LSL_FT6_1,185.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 21:31:09,03.04.2018 21:31:33
LSL_FT6_1,185.90,Zeitüberwachung Platteneinlauf!,Alarm,06.04.2018 23:58:26,06.04.2018 23:59:16
LSL_FT6_1,185.91,Zeitüberwachung Platte auf Einlaufsensor!,Alarm,06.04.2018 21:46:42,06.04.2018 21:47:02
LSL_FT6_1,185.91,Zeitüberwachung Platte auf Einlaufsensor!,Alarm,06.04.2018 21:47:25,06.04.2018 21:48:07
